index	trigger	syllables	flag	preview
1	line-end	7		སལ་སྤུངས་། ཐེག་གསུམ་ཆོས་ཕྱིར་༣གོ།
2	line-end	25		༄༅། །སྒྲོལ་འགྲེལ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས དེབ་ཕྲེང་ལྔ་པ མཁན་པོ་ཚུལ་
3	line-end	77		་སལ་༼སྤངས་མཛོད། སྒྲོལ་མ་ཉེར་གཅིག་གི་མཚན། མྱུར་མ་དཔའ་མ། ཁྲོ་བ་དཀར་མ། གསེར་མདོག་ཅན
4	line-end	9		དསལ་སྤྱངས་མཛེ། ཐེག་གསུམ་ཆོས་ཀྱི་འཁོར་ལོ་ཆེ།
5	line-end	25		༄༅། །སྒྲོལ་འགྲེལ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། དེབ་ཕྲེང་ལྔ་པ མཁན་པོ་ཚུལ
6	line-end	29		སྒྲོལ་མའི་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། དཔལ་སྤུངས་གསུང་རབ་སྤར་ས
7	line-end	1		.. ,.. :()-/ : ()-/ .. @. ©.
8	line-end	13		སལ་སྤངས་ལས་མཛ་་་སྲོལ་མ་ཉེར་གཅིག་ལ་ན་མོ།
9	line-end	26		སྒྲོལ་མའི་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི དཔལ་སྤུངས་གསུང་རབ་སྤར་སྐྲུན་ཁང་ནས་
10	line-end	1		.. ,.. :()-/ : ()-/ .. @. ©
11	line-end	10		་སལ་སྤྱངས་མཛོད། སྒྲོལ་མ་ཉེར་གཅིག་ལ་ན་མོ།
12	line-end	208		༄། །བཀའ་བརྒྱུད་ཀྱི་གདན་ས་ཆེན་མོ་དཔལ་སྤུངས་ཤེས་རབ་གླིང་གི་མཁན་པོ་ཚུལ་ཁྲིམས་རྣམ་དག
13	line-end	13		ཀརྨ་པ་ཨོ་རྒྱན་ཕྲིན་ལས་རྡོ་རྗེས། ནང་ལོ་༢༥༤༢ཕྱི་ལོ་༢༠༠༨ཟླ ༣ཚེས་༢༧ཉིན།
14	line-end	7		ན་ཏིང་ཏཱ་ཡི་སི་ཏུ་
15	line-end	134		༄༅། །བསྟན་དང་འགྲོ་བར་སྨན་པའི་ལྷག་བསམ་གཅིག་ཏུ་དཀར་ཞིང་དམ་པའི་ཚུལ་དགུའི་དཔལ་གྱིས་ཕ
16	line-end	1		..-,,, ..(),,
17	line-end	5		དཔེ་སྐྲུན་སྔོན་འགྲོའི་མཆིད།
18	line-end	256		༄༅ །རིས་མེད་རྒྱལ་བསྟན་གྱི་གཞོན་འཛམ་གླིང་གོ་ལ་ཟླུམ་པོའི་ཁྱོན་ཀུན་ཏུ་མངོན་པར་གསལ་ཞ
19	line-end	249		བསུབ་ཀྱིས་མ་གོས་པར་མ་དཔེ་ཇི་བཞིན་སོར་བཞག་ཐོག་()གློག་ཀླད་ཀྱི་ལམ་ནས་གཙང་དག་བསྐྱར་བ
20	line-end	112		དཀར་ཆག རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ་འདོད་འབྱུང་..རྣམ་པར་རྒྱལ་བའི་བ་དན རྗེ་བ
21	line-end	19		༄༅། །རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ་འདོད་འབྱུང་རྣམ་པར་རྒྱལ་བའི་བ་དན་བཞུགས་སོ།
22	verse-stanza	34		སྒྲོལ་བསྟོད་འདོད་འབྱུང་རྣམ་པར་རྒྱལ་བའི་བ་དན། །↵གང་ཞིག་བསྟེན་ན་གྲུབ་གཉིས་ཕྲིན་ལས་
23	verse-stanza	32		གཅིག་ཏུ་བསྡུས་པ་ཨརྱ་ཏཱ་རེར་འདུད། །↵གཡུ་མདོག་ལང་ཚོའི་མཛེས་སྡུག་ལྷུན་པོའི་སྐུ།↵མཚན
24	line-end	25		ཟག་མེད་བདེ་བའི་སྐུ་མཆོག་ཤིན་ཏུ་རྒྱས། །ཕྲིན་ལས་གློག་ལྟར་མྱུར་ཞིང་ཐུགས་རྗེ་ནི །གཡེ
25	verse-stanza	33		མ་ཆགས་པདྨ་འབུམ་གྱིས་བརྩེགས་པའི་ཁྲིར། །↵ཞབས་གཉིས་སེམས་དཀྱིལ་བཞེངས་པའི་སྟབས་གྱིས་ར
26	verse-stanza	33		འཇིགས་བརྒྱད་བཅུ་དྲུག་ཚོགས་ལས་སྒྲོལ་བའི་ཕྱིར། །↵ཕྱག་གཡས་མཆོག་སྦྱིན་ཕྱག་རྒྱས་རྣམ་པ
27	verse-stanza	33		སྐལ་ལྡན་རིག་འཛིན་བདེ་སྟོང་བསྐྱེད་པའི་གྲོགས། །↵བྲང་ཀྱི་དཀྱིལ་ལ་མྱོས་བུམ་ཟླུམ་ཞིང་
28	verse-stanza	33		གཡུ་མདོག་ཟླ་བ་མཛེས་པའི་འཛུམ་བག་ཅན།།↵དྲན་པ་ཙམ་གྱིས་ཡིད་རབ་འཕྲོག་པའི་ཞལ། །↵ཇི་ལྟ་ཇ
29	line-end	9		མཁྱེན་པའི་ཡེ་ཤེས་མངའ་བའི་སྤྱན་རས་ནི། | །
30	verse-stanza	25		དཀར་ནག་མ་འདྲེས་སྤྱན་དཀྱུས་ཤིན་ཏུ་ཡངས། །↵འབུམ་ཕྲག་སྐྱེ་བའི་ཕྲེང་བར་གྱ་གྱུའི་ཚིག།↵
31	line-end	16		ལེགས་བཤད་གསུང་གི་བདུད་རྩི་རོལ་བའི་མཐུས། །ཞལ་གྱི་ཚེམས་ལས་ཨུཏྤལ་དྲི་བསུང་
32	line-end	8		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། འཐུལ། །
33	verse-stanza	18		སྤངས་རྟོགས་ཡོན་ཏན་དཀྱིལ་འཁོར་ཟླུམ་ན་ཡང་། །↵རྗེས་ཆགས་འགྲོ་ལ་གཟུགས་སྐུའི་ལང་ཚོ་ནི།
34	line-end	17		དྲི་མེད་ཟླ་བ་དཀར་པོའི་རྒྱབ་ཡོལ་ངོགས །ཡིད་འཕྲོག་མཛེས་སྡུག་ལྷ་མོའི་མཚན་དཔེ་ངོམ །
35	verse-stanza	34		དྭངས་བསིལ་རླུང་གིས་ཅུང་ཙམ་བསྐུལ་བས་ཀྱང་། །↵ལྡེམ་ལྡེམ་གར་གྱིས་རོལ་པའི་གཡུ་ལོ་བཞིན
36	verse-stanza	33		འདོད་སྲིད་དྲི་རོས་རིང་ནས་མ་སྦགས་པར། །↵ཟག་མེད་ཏིང་འཛིན་འབུམ་གྱི་རོ་མཆོག་གིས། །↵ཅི
37	line-end	9		གྲངས་མེད་ཚོགས་གཉིས་རྒྱ་མཚོ་བསྲུབས་པ་ཡིས། །
38	verse-stanza	33		ལེགས་འཁྲུངས་གཟུགས་ཀྱི་ལྷ་མོའི་ལང་ཚོ་ནི། །↵འཕོང་མགོ་ཟླུམ་ཞིང་དར་གྱི་ཤམ་བུ་བཞིན། །
39	verse-stanza	26		བསྐལ་པར་གོམས་པའི་དྲང་སྲོང་རྒད་པོ་ཡང་། །↵དམར་ལ་དཀར་བའི་ཁྱོད་ཞབས་སེན་མོ་ཉིད། །↵མཐོ
40	verse-stanza	25		མཐའ་བྲལ་ལྟ་བའི་ཀློང་ལ་གཡོ་མེད་པས། །↵བྲང་གི་དཀྱིལ་ནི་ཡངས་ལ་རྒྱས་པའི་སྐུ། །↵ཐུགས་ར
41	verse-stanza	34		འཇམ་མཉེན་ཕྱག་གི་སོར་མོ་ཕྲ་ཞིང་རིང་། །↵ཆོས་ཉིད་འགྱུར་མེད་མདངས་ཀྱི་དབུ་སྐྲ་ན།↵དྭངས
42	verse-stanza	34		རིགས་བདག་སྣང་བ་མཐའ་ཡས་དབུ་ལ་བརྒྱན། །↵སྲབ་འཇམ་ལྷ་ཡི་གོས་ཀྱིས་དོ་མིན་པའི། །↵རེག་འཇ
43	line-end	11		ཞི་ནས་བདེ་སྟོང་ངང་ལ་རྒྱལ་བྱེད་མ། །སྔོ་ལྗང་
44	line-end	10		སྒྲོལ་བསྟོད་འདོད་འབྱུང་རྣམ་པར་རྒྱལ་བའི་བ་དན།
45	verse-stanza	15		མདངས་ཀྱིས་འཁྱུད་པའི་རི་བོའི་ངོགས། །↵སྣ་ཚོགས་མཚོན་བརྒྱ་བྱུག་པའི་དཔལ་ཡོན་བཞིན། །
46	verse-stanza	35		དཀར་དམར་སྣ་ཚོགས་འཛིན་པའི་དར་ཟབ་དང་། །↵ཡིད་འོང་རིན་ཆེན་རྒྱན་ཆ་སྐུ་ལ་འཆང་། །↵ཚངས་ད
47	verse-stanza	32		ཁྱོད་ཞབས་པདྨོའི་འདབ་མར་བཏུད་མཛད་པས། །↵ཞབས་ཀྱི་མཐིལ་ལ་ཨུཏྤལ་ཆུན་པོས་རེག།↵འཕགས་མའི
48	verse-stanza	33		འདོད་དང་ཕྱོགས་དང་ནམ་མཁའི་ཁམས་ཀུན་གྱི། །↵མཛེས་ལྡན་གཟུགས་ཀྱི་དབུས་ན་ཏོག་ལྟར་མངོན། 
49	verse-stanza	17		བསྐལ་མང་བསགས་པའི་རྨོངས་མུན་རབ་གཞིལ་ནས། །↵རྣམ་གྲོལ་ཐར་པའི་གྲོང་ཁྱེར་གསལ་མཛད་མ། །
50	line-end	24		ཚངས་དབྱངས་ཀཱ་ལ་པིང་ཀའི་དབྱངས་ལས་ནི། །བྱུང་བའི་ཏྟ་ར་ཡི་གཟུངས་ཀྱི་སྔགས །བཟླས་པ་ཙམ་
51	verse-stanza	34		འཇིགས་ཀུན་སྐྱོབ་པར་ཞལ་གྱིས་བཞེས་པའི་གསུང་། །↵གཟུགས་མཛེས་དཔལ་གྱི་ལང་ཚོའི་ཁེངས་པ་ཡ
52	verse-stanza	34		དུས་གསུམ་རྒྱལ་བ་ཀུན་གྱིས་འགྲན་མེད་ཐུགས། །↵དེ་ལྟར་བསྟོད་ཚིག་པད་དཀར་ཆུན་པོ་འདི། །↵
53	line-end	61		འབྲལ་མེད་རྗེས་སུ་འཛིན་པའི་རྒྱུར་གྱུར་ཅིག །ཅེས་རྒྱལ་ཡུམ་འཕགས་མ་སྒྲོལ་མ་ཚིགས་སུ་བཅ
54	line-end	26		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ཊ་ལ་ཡི་གནས་ནས་བྲིས་པ་བཀྲ་ཤིས་དགེ་བའི་སྣང་
55	line-end	21		༄༅། །རྗེ་བཙུན་སྒྲོལ་མའི་བསྟོད་པའི་འགྲེལ་པ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ་
56	line-end	17		སྒྲོལ་མའི་བསྟོད་འགྲེལ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ ৩৩ །ན་མོ་ཨརྱ་ཏཱ་རེ་ཡ
57	verse-stanza	33		ཁྱེད་ལ་དད་ཅིང་གསོལ་བ་བཏབ་པའི་འགྲོ༎↵འཇིགས་དང་བར་ཆད་ཀུན་ལས་སྐྱོབ་བོ་ཞེས།།↵ཞལ་གྱིས་
58	quote-open	37		དེ་ལ་འདིར་རྒྱུད་ཀྱི་རྒྱལ་པོ་སྒྲོལ་མའི་བསྟོད་པ་ཕྱག་འཚལ་ཉེར་གཅིག་གི་ཚིག་དོན་ཅུང་ཙམ
59	ordinal-open	160		དང་པོ་ནི། དེ་ཡང་ཐོག་མར་ལོ་རྒྱུས་དང་གླེང་གཞི་བཤད་པར་བྱ་སྟེ། སྔོན་དུས་རིང་མོ་ཞིག་ན
60	line-end	25		རྒྱལ་པོའི་བུ་མོས་སྨྲས་པ འདི་ན་སྐྱེས་པ་མེད་ཅིང་བུད་མེད་མེད། །བདག་མེད་གང་ཟག་མེད་ཅི
61	terminal-particle	137		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། པ་འདི་ནི་ཡ་མ་བརླ། །འཇིག་རྟེན་བློ་ངན་རྣམ་པ
62	terminal-particle	138		དེ་ལྟ་བུའི་ཏིང་ངེ་འཛིན་བསྒྲུབས་པ་དེ་ཡི་ནུས་པས། དེ་ནས་ཉིན་རེ་བཞིན་དུ་སྔ་དྲོ་ལ་སེམ
63	line-end	42		སླར་ཡང་སངས་རྒྱས་དོན་ཡོད་གྲུབ་པའི་དྲུང་དུ སེམས་ཅན་རྣམས་ལ་ཉེ་བར་འཚེ་བའི་བར་ཆད་ཐམས་
64	terminal-particle	32		སྒྲོལ་མའི་བསྟོད་འགྲེལ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ། ནོ །འཇིག་རྟེན་གྱི་ཁ
65	terminal-particle	23		དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ འཇམ་དཔལ་ཡུམ་འདི་ནི་དུས་གསུམ་གྱི་སངས་རྒྱས་ཐམས་ཅ
66	terminal-particle	36		འཇམ་དཔལ་དེའི་ཕྱིར། དུས་གསུམ་གྱི་སངས་རྒྱས་ཐམས་ཅད་ཀྱིས་བསྟོད་པ་འདི། འཇམ་དཔལ་ཁྱོད་ཀ
67	ordinal-open	43		གཉིས་པ་བསྟོད་པ་དངོས་ཀྱི་འགྲེལ་བ་ནི། ཨོཾ་རྗེ་བཙུན་མ་འཕགས་མ་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་ལོ། 
68	terminal-particle	144		གཞན་ཡང་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་སྐུ་གསུང་ཐུགས་དང་སྐུ་གསུམ་ཡང་མཚོན་པར་བྱེད་དོ །རྗེ་ནི་
69	terminal-particle	8		ཕྱག་འཚལ་སྒྲོལ་མ་མྱུར་མ་དཔའ་མོ། །
70	line-end	6		སྤྱན་ནི་སྐད་ཅིག་གློག་
71	line-end	10		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། དང་འདྲ་མ། །
72	verse-stanza	15		འཇིག་རྟེན་གསུམ་མགོན་ཆུ་སྐྱེས་ཞལ་གྱི། །↵གེ་སར་བྱེ་བ་ལས་ནི་བྱུང་མ།།
73	terminal-particle	38		ཕྱག་འཚལ་བ་ཞེས་པ་ཐོག་མར་བརྗོད་པ་སྟེ་གླེང་བསླང་བའི་གཞིར་བཞག་པ་སྟེ།འོག་མ་རྣམས་ལ་ཡང་
74	terminal-particle	83		སྒྲོལ་མ་ནི་དུས་གསུམ་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་ཕྲིན་ལས་ཀྱི་རང་གཟུགས་ཡིན་པས་སེམས་ཅན་གྱི་
75	line-end	74		སྒྲོལ་མ་དེ་ཡང་གང་ལས་བྱུང་ན། འདོད་ཁམས་དང་། གཟུགས་ཁམས། གཟུགས་མེད་ཀྱི་ཁམས་གསུམ་གྱི་
76	verse-stanza	29		ཕྱག་འཚལ་སྟོན་ཀའི་ཟླ་བ་ཀུན་ཏུ། །↵གང་བ་བརྒྱ་ནི་བརྩེགས་མའི་ཞལ་མ། །↵སྐར་མ་སྟོང་ཕྲག་ཚ
77	line-end	44		ཞེས་གང་ལ་ཕྱག་འཚལ་ན། སྤྲིན་དང་རྡུལ་ཁུག་སྣ་སོགས་ཀྱིས་དག་པའི་དཀར་ལ་དྭངས་བའི་སྟོན་ཀའ
78	line-end	65		སྒྲོལ་མའི་བསྟོད་འགྲེལ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ། ནི་ཤིན་ཏུ་དྭངས་ཅིང་
79	verse-stanza	28		ཕྱག་འཚལ་སེར་སྔོ་ཆུ་ནས་སྐྱེས་ཀྱིས། །↵པདྨའི་ཕྱག་ནི་རྣམ་པར་བརྒྱན་མ། །↵སྦྱིན་པ་བརྩོན
80	terminal-particle	105		ཞེས་གང་ལ་ཕྱག་འཚལ་ན། སེར་སྔོ་ནི་སྐུ་མདོག་སྟེ་སེར་པོ་དང་སྔོན་པོ་གཉིས་འདྲེས་པ་ནི་ལྗ
81	line-end	83		ཕྱག་འཚལ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར། མཐའ་ཡས་རྣམ་པར་རྒྱལ་བ་སྤྱོད་མ །མ་ལུས་ཕ་རོལ་ཕྱ
82	line-end	61		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། འཕགས་མ་ཁྱེད་ཀྱིས་བདག་གིར་མཛད་ནས་སེམས་ཅན་ད
83	verse-stanza	27		ཕྱག་འཚལ་ཏུཏྟཱ་ར་ཧཱུཾ་ཡི་གེ། །↵འདོད་དང་ཕྱོགས་དང་ནམ་མཁའ་གང་མ། །↵འཇིག་རྟེན་བདུན་ཞབས
84	line-end	127		ཞེས་གང་ལ་ཕྱག་འཚལ་ན མཚན་གྱི་སྔགས་ཏུཏྟཱ་ར་ཐུགས་སྲོག་གི་སྔགས་ཧཱུྃ་གི་ཡི་གེའི་སྒྲས་འ
85	verse-stanza	29		ཕྱག་འཚལ་བརྒྱ་བྱིན་མེ་ལྷ་ཚངས་པ། །↵རླུང་ལྷ་སྣ་ཚོགས་དབང་ཕྱུག་མཆོད་མ། །↵འབྱུང་རོ་ལངས
86	line-end	29		ཞེས་གང་ལ་ཕྱག་འཚལ་ན ལྷ་ཡི་དབང་པོ་བརྒྱ་བྱིན་དང་། དྲང་སྲོང་གི་གཙོ་བོ་མེ་ལྷ་དང་། འཇི
87	line-end	142		སྒྲོལ་མའི་བསྟོད་འགྲེལ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ། དང་། གཞན་རླུང་ལྷ་དང
88	verse-stanza	28		ཕྱག་འཚལ་ཏྲཊ་ཅེས་བྱ་དང་ཕཊ་ཀྱིས། །↵ཕ་རོལ་འཁྲུལ་འཁོར་རབ་ཏུ་འཇོམས་མ།↵གཡས་བསྐུམ་གཡོན་
89	terminal-particle	92		ཞེས་གང་ལ་ཕྱག་འཚལ་ན ཏྲཊ་ཅེས་བྱ་བ་དང་ཕཊ་ཀྱི་དྲག་པོའི་གསང་སྔགས་དང་། འཕགས་མའི་ཞལ་ལས་
90	line-end	23		ཕྱག་འཚལ་ཏུ་རེ་འཇིགས་པ་ཆེན་པོས །བདུད་ཀྱི་དཔའ་བོ་རྣམ་པར་འཇོམས་མ། །ཆུ་སྐྱེས་ཞལ་ནི་ཁ
91	line-end	136		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ཐམས་ཅད་མ་ལུས་གསོད་མ།། ཞེས་གང་ལ་ཕྱག་འཚལ་ན།
92	line-end	32		དོན་དམ་པར་དགྲ་བོ་ཞེས་ཐར་པ་ལ་བར་དུ་གཅོད་པ་ཉོན་མོངས་པ་དང་། ཐམས་ཅད་མཁྱེན་པ་ལ་བར་དུ་
93	verse-stanza	29		ཕྱག་འཚལ་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི། །↵སོར་མོའི་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ། །↵མ་ལུ
94	line-end	76		ཞེས་གང་ལ་ཕྱག་འཚལ་ན། ཕྱག་གཡོན་དཀོན་མཆོག་གསུམ་མཚོན་པའི་ཕྱག་རྒྱ་ཞེས། མཐེབ་སྲིན་གཉིས
95	line-end	69		སྒྲོལ་མའི་བསྟོད་འགྲེལ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ། མནོན་པར་མཛད་མའོ །ཕྱ
96	verse-stanza	27		ཕྱག་འཚལ་རབ་དགའ་བ་བརྗིད་པའི། །↵དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བ་སྤེལ་མ། །↵བཞད་པ་རབ་བཞད་ཏུཏ
97	terminal-particle	108		ཞེས་གང་ལ་ཕྱག་འཚལ་ན། འགྲོ་རྣམས་རབ་ཏུ་དགའ་བ་བསྐྱེད་པའི་སྐུ་དང་གཟི་བརྗིད་དང་ལྡན་པའི
98	line-end	85		ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས། །ཐམས་ཅད་འགུགས་པར་ནུས་པ་ཉིད་མ །ཁྲོ་གཉེར་གཡོ་བའ
99	line-end	54		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ནི་ཁྲོ་མོའི་རིགས་སྔགས་ཡི་གེ་ཧཱུཾ་གི་འོད་ཟ
100	verse-stanza	29		ཕྱག་འཚལ་ཟླ་བ་དུམ་བུའི་དབུ་རྒྱན། །↵བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །↵རལ་པའི་ཁྲོད་ནས་
101	terminal-particle	128		ཞེས་གང་ལ་ཕྱག་འཚལ་ན། ཟླ་བ་དུམ་བུ་ཞེས་པ་ནི་ཟླ་བ་ཕྱེད་པ་ཡིན་པས་ཟླ་བ་ཕྱེད་པས་དབུ་ལ་བ
102	line-end	8		ཕྱག་འཚལ་བསྐལ་པ་ཐ་མའི་མེ་ལྟར །
103	verse-stanza	22		འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས་མ། །↵གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་ནས་བསྐོར་དགའི། །↵དགྲ་ཡ
104	line-end	49		ཞེས་གང་ལ་ཕྱག་འཚལ་། བསྐལ་པ་ཐ་མའི་མེ་ནི་ད་ལྟའི་ཐ་མལ་གྱི་མེ་ལས་ཚ་བས་ན་དེ་དང་འདྲ་བ་ན
105	line-end	76		སྒྲོལ་མའི་བསྟོད་འགྲེལ་འཕགས་མའི་བྱིན་རླབས་འགུགས་པའི་ལྕགས་ཀྱུ། སྟངས་ཀྱིས་ཞབས་གཡས་བ
106	verse-stanza	28		ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི། །↵མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །↵ཁྲོ་གཉེར
107	terminal-particle	78		ཞེས་གང་ལ་ཕྱག་འཚལ་ན ས་ཆེན་པོ་གཞི་ཡི་ངོས་ལ་ཕྱག་གི་ཐལ་མོ་བསྡབས་པའི་མཐིལ་གྱིས་བསྣུན་
